date,channel,account_creations,checkout_started
2025-09-28,Direct Mail,2,5
2025-09-28,Google,65,34
2025-09-28,Influencer,48,5
2025-09-28,Meta,43,22
2025-09-28,Organic,35,120
2025-09-28,Other,91,63
2025-09-28,Vrbo,0,0
2025-09-29,Airbnb,0,0
2025-09-29,Benefithub,0,17
2025-09-29,Criteo,12,2
2025-09-29,Customer IO,12,16
2025-09-29,Direct Mail,2,5
2025-09-29,Google,47,39
2025-09-29,Influencer,36,5
2025-09-29,Meta,45,50
2025-09-29,Organic,49,121
2025-09-29,Other,79,69
2025-09-29,Pinterest,4,1
2025-09-29,Vrbo,0,0
2025-09-30,Airbnb,0,0
2025-09-30,Benefithub,1,11
2025-09-30,Criteo,3,1
2025-09-30,Customer IO,12,45
2025-09-30,Direct Mail,3,6
2025-09-30,Google,50,27
2025-09-30,Influencer,71,10
2025-09-30,Meta,46,28
2025-09-30,Organic,38,179
2025-09-30,Other,97,70
2025-09-30,Pinterest,2,0
2025-09-30,Vrbo,0,0
2025-10-01,Airbnb,0,0
2025-10-01,Benefithub,1,12
2025-10-01,Criteo,8,0
2025-10-01,Customer IO,7,34
2025-10-01,Direct Mail,2,2
2025-10-01,Google,43,24
2025-10-01,Influencer,70,0
2025-10-01,Manual,0,0
2025-10-01,Meta,42,20
2025-10-01,Microsoft,1,2
2025-10-01,Organic,50,156
2025-10-01,Other,83,40
2025-10-01,Pinterest,5,0
2025-10-01,TikTok,1,0
2025-10-01,Vrbo,0,0
2025-10-02,Airbnb,0,0
2025-10-02,Criteo,6,4
2025-10-02,Customer IO,9,42
2025-10-02,Direct Mail,3,4
2025-10-02,Google,46,14
2025-10-02,Influencer,13,2
2025-10-02,Meta,25,16
2025-10-02,Organic,68,177
2025-10-02,Other,143,73
2025-10-02,Pinterest,3,0
2025-10-02,Vrbo,0,0
2025-10-03,Airbnb,0,0
2025-10-03,Benefithub,1,2
2025-10-03,Criteo,13,12
2025-10-03,Customer IO,14,49
2025-10-03,Direct Mail,1,3
2025-10-03,Google,47,20
2025-10-03,Influencer,8,0
2025-10-03,Meta,27,5
2025-10-03,Organic,62,89
2025-10-03,Other,216,81
2025-10-03,Pinterest,1,0
2025-10-03,Vrbo,0,0
2025-10-04,Airbnb,0,0
2025-10-04,Benefithub,1,0
2025-10-04,Criteo,2,2
2025-10-04,Customer IO,9,47
2025-10-04,Direct Mail,2,9
2025-10-04,Google,49,16
2025-10-04,Influencer,11,1
2025-10-04,Meta,36,12
2025-10-04,Microsoft,0,1
2025-10-04,Organic,36,94
2025-10-04,Other,130,84
2025-10-04,Pinterest,1,0
2025-10-04,Vrbo,0,0
2025-10-05,Airbnb,0,0
2025-10-05,Benefithub,1,0
2025-10-05,Criteo,12,4
2025-10-05,Customer IO,6,58
2025-10-05,Direct Mail,6,1
2025-10-05,Google,70,17
2025-10-05,Influencer,145,12
2025-10-05,Meta,34,14
2025-10-05,Microsoft,0,1
2025-10-05,Organic,46,118
2025-10-05,Other,209,112
2025-10-05,Pinterest,2,1
2025-10-05,Vrbo,0,0
2025-10-06,Airbnb,0,0
2025-10-06,Benefithub,4,0
2025-10-06,Criteo,9,2
2025-10-06,Customer IO,11,43
2025-10-06,Direct Mail,0,6
2025-10-06,Google,53,14
2025-10-06,Influencer,114,5
2025-10-06,Manual,0,0
2025-10-06,Meta,32,7
2025-10-06,Microsoft,1,0
2025-10-06,Organic,48,72
2025-10-06,Other,154,74
2025-10-06,Pinterest,1,0
2025-10-07,Airbnb,0,0
2025-10-07,Benefithub,1,1
2025-10-07,Criteo,5,1
2025-10-07,Customer IO,2,36
2025-10-07,Direct Mail,2,3
2025-10-07,Google,38,10
2025-10-07,Influencer,33,6
2025-10-07,Manual,0,0
2025-10-07,Meta,33,15
2025-10-07,Microsoft,3,1
2025-10-07,Organic,61,110
2025-10-07,Other,135,83
2025-10-07,Pinterest,1,0
2025-10-08,Airbnb,0,0
2025-10-08,Alpha,1,0
2025-10-08,Benefithub,6,3
2025-10-08,Criteo,6,4
2025-10-08,Customer IO,5,43
2025-10-08,Direct Mail,2,1
2025-10-08,Google,50,12
2025-10-08,Influencer,29,7
2025-10-08,Manual,0,0
2025-10-08,Meta,15,9
2025-10-08,Microsoft,2,1
2025-10-08,Organic,55,93
2025-10-08,Other,113,84
2025-10-08,Pinterest,1,0
2025-10-08,TikTok,2,0
2025-10-09,Airbnb,0,0
2025-10-09,Benefithub,4,0
2025-10-09,Criteo,6,2
2025-10-09,Customer IO,8,32
2025-10-09,Direct Mail,2,0
2025-10-09,Google,44,26
2025-10-09,Influencer,23,4
2025-10-09,Meta,17,9
2025-10-09,Microsoft,3,0
2025-10-09,Organic,65,97
2025-10-09,Other,99,65
2025-10-09,Vrbo,0,0
2025-10-10,Airbnb,0,0
2025-10-10,Benefithub,3,1
2025-10-10,Criteo,7,5
2025-10-10,Customer IO,8,26
2025-10-10,Direct Mail,1,7
2025-10-10,Google,18,8
2025-10-10,Influencer,60,5
2025-10-10,Meta,32,9
2025-10-10,Microsoft,4,1
2025-10-10,Organic,84,94
2025-10-10,Other,103,63
2025-10-10,Vrbo,0,0
2025-10-11,Airbnb,0,0
2025-10-11,Benefithub,6,3
2025-10-11,Criteo,2,0
2025-10-11,Customer IO,5,24
2025-10-11,Google,44,19
2025-10-11,Influencer,21,1
2025-10-11,Meta,25,6
2025-10-11,Organic,60,97
2025-10-11,Other,117,37
2025-10-11,TikTok,1,0
2025-10-11,Vrbo,0,0
2025-10-12,Airbnb,0,0
2025-10-12,Benefithub,3,1
2025-10-12,Criteo,2,3
2025-10-12,Customer IO,7,23
2025-10-12,Direct Mail,1,1
2025-10-12,Google,48,14
2025-10-12,Influencer,13,3
2025-10-12,Meta,24,16
2025-10-12,Microsoft,3,3
2025-10-12,Organic,67,75
2025-10-12,Other,109,49
2025-10-12,Pinterest,0,1
2025-10-12,TikTok,1,0
2025-10-12,Vrbo,0,0
2025-10-13,Airbnb,0,0
2025-10-13,Alpha,1,0
2025-10-13,Benefithub,42,1
2025-10-13,Criteo,4,3
2025-10-13,Customer IO,19,17
2025-10-13,Direct Mail,1,1
2025-10-13,Google,34,24
2025-10-13,Influencer,11,1
2025-10-13,Manual,0,0
2025-10-13,Meta,16,5
2025-10-13,Microsoft,1,0
2025-10-13,Organic,56,105
2025-10-13,Other,91,42
2025-10-13,Pinterest,2,0
2025-10-13,Vrbo,0,0
2025-10-14,Airbnb,0,0
2025-10-14,Benefithub,16,2
2025-10-14,Criteo,6,12
2025-10-14,Customer IO,9,37
2025-10-14,Direct Mail,1,2
2025-10-14,Google,44,18
2025-10-14,Influencer,51,4
2025-10-14,Meta,29,12
2025-10-14,Microsoft,0,2
2025-10-14,Organic,64,124
2025-10-14,Other,109,49
2025-10-14,TikTok,0,1
2025-10-14,Vrbo,0,0
2025-10-15,Airbnb,0,0
2025-10-15,Benefithub,9,0
2025-10-15,Criteo,9,3
2025-10-15,Customer IO,9,20
2025-10-15,Direct Mail,1,5
2025-10-15,Google,34,14
2025-10-15,Influencer,314,26
2025-10-15,Manual,0,0
2025-10-15,Meta,40,4
2025-10-15,Microsoft,3,1
2025-10-15,Organic,86,108
2025-10-15,Other,91,31
2025-10-15,Pinterest,1,0
2025-10-15,Vrbo,0,0
2025-10-16,Airbnb,0,0
2025-10-16,Benefithub,7,0
2025-10-16,Criteo,2,2
2025-10-16,Customer IO,4,23
2025-10-16,Email Action,0,1
2025-10-16,Google,44,10
2025-10-16,Influencer,87,6
2025-10-16,Meta,26,8
2025-10-16,Microsoft,2,3
2025-10-16,Organic,86,89
2025-10-16,Other,97,33
2025-10-16,TikTok,1,0
2025-10-16,Vrbo,0,0
2025-10-17,Airbnb,0,0
2025-10-17,Benefithub,3,0
2025-10-17,Criteo,2,3
2025-10-17,Customer IO,7,18
2025-10-17,Direct Mail,2,0
2025-10-17,Google,71,10
2025-10-17,Influencer,46,3
2025-10-17,Meta,18,6
2025-10-17,Microsoft,3,2
2025-10-17,Organic,135,71
2025-10-17,Other,97,34
2025-10-17,Pinterest,2,1
2025-10-17,Vrbo,0,0
2025-10-18,Airbnb,0,0
2025-10-18,Benefithub,1,0
2025-10-18,Criteo,5,1
2025-10-18,Customer IO,3,28
2025-10-18,Direct Mail,1,1
2025-10-18,Google,50,10
2025-10-18,Influencer,97,7
2025-10-18,Meta,8,5
2025-10-18,Microsoft,1,5
2025-10-18,Organic,94,85
2025-10-18,Other,84,31
2025-10-18,TikTok,4,0
2025-10-18,Vrbo,0,0
2025-10-19,Airbnb,0,0
2025-10-19,Benefithub,2,0
2025-10-19,Criteo,5,2
2025-10-19,Customer IO,8,46
2025-10-19,Google,48,16
2025-10-19,Influencer,55,6
2025-10-19,Meta,11,19
2025-10-19,Microsoft,1,1
2025-10-19,Organic,55,78
2025-10-19,Other,155,45
2025-10-19,Pinterest,4,1
2025-10-19,Vrbo,0,0
2025-10-20,Airbnb,0,0
2025-10-20,Benefithub,50,2
2025-10-20,Criteo,5,2
2025-10-20,Customer IO,4,38
2025-10-20,Google,50,15
2025-10-20,Influencer,59,5
2025-10-20,Manual,0,0
2025-10-20,Meta,12,4
2025-10-20,Microsoft,4,5
2025-10-20,Organic,75,98
2025-10-20,Other,103,24
2025-10-20,Pinterest,0,1
2025-10-20,TikTok,1,0
2025-10-20,Vrbo,0,0
2025-10-21,Airbnb,0,0
2025-10-21,Benefithub,75,7
2025-10-21,Criteo,1,1
2025-10-21,Customer IO,19,46
2025-10-21,Google,52,7
2025-10-21,Influencer,174,9
2025-10-21,Meta,22,2
2025-10-21,Microsoft,1,0
2025-10-21,Organic,73,157
2025-10-21,Other,106,37
2025-10-21,Pinterest,1,0
2025-10-21,TikTok,0,1
2025-10-21,Vrbo,0,0
2025-10-22,Airbnb,0,0
2025-10-22,Benefithub,61,6
2025-10-22,Criteo,3,0
2025-10-22,Customer IO,7,39
2025-10-22,Direct Mail,0,1
2025-10-22,Google,18,21
2025-10-22,Influencer,34,2
2025-10-22,Manual,0,0
2025-10-22,Meta,21,11
2025-10-22,Organic,52,110
2025-10-22,Other,78,22
2025-10-23,Airbnb,0,0
2025-10-23,Benefithub,16,5
2025-10-23,Criteo,4,0
2025-10-23,Customer IO,8,20
2025-10-23,Google,39,15
2025-10-23,Influencer,39,6
2025-10-23,Meta,10,2
2025-10-23,Microsoft,1,0
2025-10-23,Organic,87,90
2025-10-23,Other,98,32
2025-10-23,Pinterest,1,3
2025-10-23,Vrbo,0,0
2025-10-24,Airbnb,0,0
2025-10-24,Benefithub,10,2
2025-10-24,Criteo,3,1
2025-10-24,Customer IO,5,18
2025-10-24,Google,64,21
2025-10-24,Influencer,38,1
2025-10-24,Meta,15,3
2025-10-24,Microsoft,3,1
2025-10-24,Organic,116,86
2025-10-24,Other,91,25
2025-10-24,TikTok,3,0
2025-10-24,Vrbo,0,0
2025-10-25,Airbnb,0,0
2025-10-25,Benefithub,6,0
2025-10-25,Criteo,2,0
2025-10-25,Customer IO,12,32
2025-10-25,Direct Mail,1,0
2025-10-25,Google,100,27
2025-10-25,Influencer,168,9
2025-10-25,Meta,9,4
2025-10-25,Microsoft,2,0
2025-10-25,Organic,90,88
2025-10-25,Other,84,20
2025-10-25,Pinterest,2,0
2025-10-25,TikTok,1,0
2025-10-25,Vrbo,0,0
2025-10-26,Airbnb,0,0
2025-10-26,Benefithub,8,0
2025-10-26,Criteo,3,4
2025-10-26,Customer IO,12,24
2025-10-26,Direct Mail,1,2
2025-10-26,Google,86,22
2025-10-26,Influencer,307,29
2025-10-26,Meta,24,7
2025-10-26,Microsoft,3,0
2025-10-26,Organic,95,102
2025-10-26,Other,74,31
2025-10-26,TikTok,1,0
2025-10-26,Vrbo,0,0
2025-10-27,Airbnb,0,0
2025-10-27,Benefithub,5,0
2025-10-27,Criteo,3,3
2025-10-27,Customer IO,6,31
2025-10-27,Google,61,28
2025-10-27,Influencer,47,5
2025-10-27,Manual,0,0
2025-10-27,Meta,4,5
2025-10-27,Organic,85,71
2025-10-27,Other,71,35
2025-10-27,TikTok,1,0
2025-10-27,Vrbo,0,0
2025-10-28,Airbnb,0,0
2025-10-28,Benefithub,6,1
2025-10-28,Criteo,0,1
2025-10-28,Customer IO,5,16
2025-10-28,Direct Mail,0,1
2025-10-28,Google,35,12
2025-10-28,Influencer,66,3
2025-10-28,Meta,17,5
2025-10-28,Microsoft,2,0
2025-10-28,Organic,145,108
2025-10-28,Other,71,22
2025-10-28,TikTok,1,0
2025-10-28,Vrbo,0,0
2025-10-29,Airbnb,0,0
2025-10-29,Benefithub,47,5
2025-10-29,Criteo,3,2
2025-10-29,Customer IO,11,39
2025-10-29,Direct Mail,2,0
2025-10-29,Google,40,21
2025-10-29,Influencer,23,4
2025-10-29,Manual,0,0
2025-10-29,Meta,6,5
2025-10-29,Microsoft,6,0
2025-10-29,Organic,128,108
2025-10-29,Other,89,28
2025-10-29,TikTok,2,0
2025-10-29,Vrbo,0,0
2025-10-30,Airbnb,0,0
2025-10-30,Benefithub,17,7
2025-10-30,Criteo,1,3
2025-10-30,Customer IO,5,14
2025-10-30,Direct Mail,0,1
2025-10-30,Google,57,16
2025-10-30,Influencer,31,2
2025-10-30,Manual,0,0
2025-10-30,Meta,9,11
2025-10-30,Microsoft,5,0
2025-10-30,Organic,96,103
2025-10-30,Other,54,28
2025-10-30,Vrbo,0,0
2025-10-31,Airbnb,0,0
2025-10-31,Benefithub,6,0
2025-10-31,Criteo,6,1
2025-10-31,Customer IO,5,38
2025-10-31,Direct Mail,0,1
2025-10-31,Google,47,15
2025-10-31,Influencer,24,3
2025-10-31,Meta,17,7
2025-10-31,Microsoft,4,1
2025-10-31,Organic,120,115
2025-10-31,Other,59,17
2025-10-31,TikTok,1,0
2025-10-31,Vrbo,0,0
2025-11-01,Airbnb,0,0
2025-11-01,Benefithub,1,0
2025-11-01,Criteo,1,0
2025-11-01,Customer IO,14,28
2025-11-01,Google,70,10
2025-11-01,Influencer,16,2
2025-11-01,Manual,0,0
2025-11-01,Meta,102,12
2025-11-01,Microsoft,3,0
2025-11-01,Organic,1072,135
2025-11-01,Other,136,54
2025-11-01,Pinterest,1,0
2025-11-01,TikTok,3,0
2025-11-01,Vrbo,0,0
2025-11-02,Airbnb,0,0
2025-11-02,Benefithub,2,1
2025-11-02,Customer IO,8,23
2025-11-02,Google,62,13
2025-11-02,Influencer,45,1
2025-11-02,Meta,34,7
2025-11-02,Microsoft,3,0
2025-11-02,Organic,544,108
2025-11-02,Other,107,52
2025-11-02,Pinterest,0,1
2025-11-02,Vrbo,0,0
2025-11-03,Airbnb,0,0
2025-11-03,Benefithub,4,3
2025-11-03,Criteo,0,1
2025-11-03,Customer IO,11,21
2025-11-03,Direct Mail,0,1
2025-11-03,Google,44,20
2025-11-03,Influencer,15,3
2025-11-03,Manual,0,0
2025-11-03,Meta,10,9
2025-11-03,Microsoft,2,1
2025-11-03,Organic,350,118
2025-11-03,Other,90,32
2025-11-03,TikTok,3,0
2025-11-04,Airbnb,0,0
2025-11-04,Benefithub,2,1
2025-11-04,Customer IO,11,93
2025-11-04,Google,21,29
2025-11-04,Influencer,20,1
2025-11-04,Manual,0,0
2025-11-04,Meta,5,11
2025-11-04,Organic,205,146
2025-11-04,Other,61,58
2025-11-04,Pinterest,0,1
2025-11-05,Airbnb,0,0
2025-11-05,Criteo,0,2
2025-11-05,Customer IO,7,77
2025-11-05,Google,20,38
2025-11-05,Influencer,14,2
2025-11-05,Meta,7,13
2025-11-05,Microsoft,0,2
2025-11-05,Organic,167,132
2025-11-05,Other,60,29
2025-11-05,TikTok,1,0
2025-11-05,Vrbo,0,0
2025-11-06,Airbnb,0,0
2025-11-06,Benefithub,5,3
2025-11-06,Criteo,0,1
2025-11-06,Customer IO,4,52
2025-11-06,Direct Mail,0,1
2025-11-06,Google,33,26
2025-11-06,Influencer,17,0
2025-11-06,Meta,7,11
2025-11-06,Organic,144,137
2025-11-06,Other,68,20
2025-11-06,Vrbo,0,0
2025-11-07,Airbnb,0,0
2025-11-07,Benefithub,9,3
2025-11-07,Customer IO,9,30
2025-11-07,Direct Mail,0,1
2025-11-07,Google,37,33
2025-11-07,Influencer,12,0
2025-11-07,Manual,0,0
2025-11-07,Meta,15,12
2025-11-07,Organic,122,101
2025-11-07,Other,64,30
2025-11-07,Pinterest,1,0
2025-11-07,TikTok,1,0
2025-11-08,Airbnb,0,0
2025-11-08,Customer IO,9,37
2025-11-08,Direct Mail,1,0
2025-11-08,Google,44,22
2025-11-08,Influencer,8,2
2025-11-08,Manual,0,0
2025-11-08,Meta,9,10
2025-11-08,Organic,108,128
2025-11-08,Other,50,28
2025-11-08,Pinterest,0,2
2025-11-08,TikTok,1,0
2025-11-08,Vrbo,0,0
2025-11-09,Airbnb,0,0
2025-11-09,Benefithub,6,0
2025-11-09,Customer IO,7,46
2025-11-09,Direct Mail,0,4
2025-11-09,Google,62,20
2025-11-09,Influencer,21,2
2025-11-09,Meta,8,4
2025-11-09,Microsoft,0,1
2025-11-09,Organic,142,108
2025-11-09,Other,67,36
2025-11-09,TikTok,2,0
2025-11-09,Vrbo,0,0
2025-11-10,Airbnb,0,0
2025-11-10,Benefithub,2,1
2025-11-10,Criteo,0,1
2025-11-10,Customer IO,7,16
2025-11-10,Direct Mail,1,1
2025-11-10,Google,48,16
2025-11-10,Influencer,10,4
2025-11-10,Manual,0,0
2025-11-10,Meta,98,13
2025-11-10,Organic,176,124
2025-11-10,Other,75,29
2025-11-10,Pinterest,0,1
2025-11-11,Airbnb,0,0
2025-11-11,Benefithub,5,1
2025-11-11,Customer IO,10,44
2025-11-11,Direct Mail,1,1
2025-11-11,Google,48,19
2025-11-11,Influencer,8,3
2025-11-11,Manual,0,0
2025-11-11,Meta,54,3
2025-11-11,Organic,204,126
2025-11-11,Other,60,26
2025-11-11,Pinterest,1,0
2025-11-12,Airbnb,0,0
2025-11-12,Customer IO,10,24
2025-11-12,Direct Mail,1,1
2025-11-12,Google,39,11
2025-11-12,Influencer,7,1
2025-11-12,Manual,0,0
2025-11-12,Meta,16,3
2025-11-12,Organic,142,105
2025-11-12,Other,99,29
2025-11-12,Vrbo,0,0
2025-11-13,Airbnb,0,0
2025-11-13,Benefithub,8,0
2025-11-13,Customer IO,4,31
2025-11-13,Google,41,10
2025-11-13,Influencer,7,0
2025-11-13,Meta,18,4
2025-11-13,Organic,122,74
2025-11-13,Other,82,15
2025-11-14,Airbnb,0,0
2025-11-14,Benefithub,44,2
2025-11-14,Customer IO,12,30
2025-11-14,Email Action,0,1
2025-11-14,Google,38,15
2025-11-14,Influencer,3,0
2025-11-14,Meta,17,2
2025-11-14,Organic,100,69
2025-11-14,Other,80,22
2025-11-14,Pinterest,1,0
2025-11-14,Vrbo,0,0
2025-11-15,Airbnb,0,0
2025-11-15,Benefithub,14,2
2025-11-15,Customer IO,25,51
2025-11-15,Google,45,9
2025-11-15,Influencer,13,1
2025-11-15,Meta,27,7
2025-11-15,Organic,117,80
2025-11-15,Other,68,29
2025-11-15,Vrbo,0,0
2025-11-16,Airbnb,0,0
2025-11-16,Benefithub,7,1
2025-11-16,Customer IO,17,40
2025-11-16,Direct Mail,1,0
2025-11-16,Email Action,0,1
2025-11-16,Google,49,7
2025-11-16,Influencer,8,3
2025-11-16,Meta,13,3
2025-11-16,Organic,121,75
2025-11-16,Other,83,19
2025-11-16,Pinterest,1,0
2025-11-16,TikTok,2,0
2025-11-16,Vrbo,0,0
2025-11-17,Airbnb,0,0
2025-11-17,Benefithub,15,1
2025-11-17,Customer IO,8,44
2025-11-17,Direct Mail,1,1
2025-11-17,Email Action,1,0
2025-11-17,Google,36,17
2025-11-17,Influencer,7,1
2025-11-17,Meta,3,0
2025-11-17,Organic,109,120
2025-11-17,Other,73,25
2025-11-17,Vrbo,0,0
2025-11-18,Airbnb,0,0
2025-11-18,Benefithub,1,0
2025-11-18,Customer IO,9,30
2025-11-18,Direct Mail,0,6
2025-11-18,Google,36,19
2025-11-18,Influencer,10,1
2025-11-18,Meta,11,3
2025-11-18,Organic,104,87
2025-11-18,Other,106,20
2025-11-18,Pinterest,0,1
2025-11-18,Vrbo,0,0
2025-11-19,Airbnb,0,0
2025-11-19,Benefithub,4,0
2025-11-19,Customer IO,16,60
2025-11-19,Direct Mail,0,1
2025-11-19,Google,40,26
2025-11-19,Influencer,10,0
2025-11-19,Meta,9,0
2025-11-19,Organic,89,98
2025-11-19,Other,91,21
2025-11-19,Pinterest,0,4
2025-11-19,TikTok,1,0
2025-11-20,Airbnb,0,0
2025-11-20,Benefithub,3,0
2025-11-20,Customer IO,11,59
2025-11-20,Direct Mail,0,3
2025-11-20,Google,29,21
2025-11-20,Influencer,3,1
2025-11-20,Manual,0,0
2025-11-20,Meta,8,6
2025-11-20,Organic,115,101
2025-11-20,Other,58,18
2025-11-20,Pinterest,0,2
2025-11-20,Vrbo,0,0
2025-11-21,Airbnb,0,0
2025-11-21,Benefithub,3,0
2025-11-21,Customer IO,4,54
2025-11-21,Google,24,14
2025-11-21,Influencer,7,0
2025-11-21,Meta,13,9
2025-11-21,Organic,79,98
2025-11-21,Other,75,28
2025-11-21,Pinterest,2,0
2025-11-21,TikTok,1,0
2025-11-21,Vrbo,0,0
2025-11-22,Airbnb,0,0
2025-11-22,Alpha,1,0
2025-11-22,Benefithub,2,1
2025-11-22,Criteo,0,1
2025-11-22,Customer IO,11,71
2025-11-22,Google,29,13
2025-11-22,Influencer,2,0
2025-11-22,Manual,0,0
2025-11-22,Meta,7,8
2025-11-22,Organic,106,59
2025-11-22,Other,73,34
2025-11-22,Pinterest,2,1
2025-11-22,Vrbo,0,0
2025-11-23,Airbnb,0,0
2025-11-23,Benefithub,6,7
2025-11-23,Customer IO,9,42
2025-11-23,Direct Mail,1,1
2025-11-23,Google,56,16
2025-11-23,Influencer,5,5
2025-11-23,Meta,22,9
2025-11-23,Organic,101,47
2025-11-23,Other,76,25
2025-11-23,Pinterest,0,3
2025-11-23,TikTok,1,0
2025-11-23,Vrbo,0,0
2025-11-24,Airbnb,0,0
2025-11-24,Benefithub,2,0
2025-11-24,Criteo,1,0
2025-11-24,Customer IO,6,54
2025-11-24,Google,42,13
2025-11-24,Influencer,6,0
2025-11-24,Meta,24,9
2025-11-24,Organic,133,111
2025-11-24,Other,72,19
2025-11-24,Pinterest,1,0
2025-11-24,TikTok,1,0
2025-11-24,Vrbo,0,0
2025-11-25,Airbnb,0,0
2025-11-25,Benefithub,2,0
2025-11-25,Customer IO,5,36
2025-11-25,Direct Mail,0,6
2025-11-25,Google,30,23
2025-11-25,Influencer,5,2
2025-11-25,Manual,0,0
2025-11-25,Meta,28,7
2025-11-25,Organic,108,105
2025-11-25,Other,64,20
2025-11-26,Airbnb,0,0
2025-11-26,Benefithub,8,0
2025-11-26,Customer IO,4,49
2025-11-26,Google,20,6
2025-11-26,Influencer,7,0
2025-11-26,Manual,0,0
2025-11-26,Meta,19,1
2025-11-26,Organic,105,85
2025-11-26,Other,58,17
2025-11-26,TikTok,0,1
2025-11-27,Airbnb,0,0
2025-11-27,Customer IO,2,54
2025-11-27,Direct Mail,0,1
2025-11-27,Google,17,6
2025-11-27,Influencer,4,0
2025-11-27,Manual,0,0
2025-11-27,Meta,6,2
2025-11-27,Organic,104,66
2025-11-27,Other,45,19
2025-11-27,Pinterest,2,0
2025-11-27,Vrbo,0,0
2025-11-28,Airbnb,0,0
2025-11-28,Benefithub,1,1
2025-11-28,Customer IO,6,64
2025-11-28,Direct Mail,0,1
2025-11-28,Google,46,13
2025-11-28,Influencer,9,1
2025-11-28,Meta,11,5
2025-11-28,Organic,113,78
2025-11-28,Other,45,24
2025-11-28,TikTok,1,0
2025-11-28,Vrbo,0,0
2025-11-29,Airbnb,0,0
2025-11-29,Benefithub,2,0
2025-11-29,Customer IO,12,84
2025-11-29,Direct Mail,1,0
2025-11-29,Google,57,10
2025-11-29,Influencer,3,0
2025-11-29,Manual,0,0
2025-11-29,Meta,43,6
2025-11-29,Organic,216,97
2025-11-29,Other,79,41
2025-11-29,Pinterest,1,0
2025-11-29,Vrbo,0,0
2025-11-30,Airbnb,0,0
2025-11-30,Alpha,1,0
2025-11-30,Benefithub,3,0
2025-11-30,Customer IO,7,33
2025-11-30,Direct Mail,2,0
2025-11-30,Google,58,12
2025-11-30,Influencer,7,3
2025-11-30,Meta,51,2
2025-11-30,Organic,274,78
2025-11-30,Other,76,34
2025-11-30,Pinterest,1,0
2025-12-01,Airbnb,0,0
2025-12-01,Benefithub,24,4
2025-12-01,Customer IO,8,70
2025-12-01,Direct Mail,0,1
2025-12-01,Google,26,8
2025-12-01,Influencer,9,1
2025-12-01,Meta,74,2
2025-12-01,Organic,186,119
2025-12-01,Other,79,35
2025-12-01,Pinterest,1,0
2025-12-01,TikTok,1,0
2025-12-01,Vrbo,0,0
2025-12-02,Airbnb,0,0
2025-12-02,Benefithub,5,0
2025-12-02,Criteo,0,1
2025-12-02,Customer IO,6,44
2025-12-02,Google,40,13
2025-12-02,Influencer,3,0
2025-12-02,Meta,22,2
2025-12-02,Organic,120,86
2025-12-02,Other,73,34
2025-12-02,TikTok,1,0
2025-12-02,Vrbo,0,0
2025-12-03,Airbnb,0,0
2025-12-03,Benefithub,2,1
2025-12-03,Customer IO,17,62
2025-12-03,Direct Mail,0,3
2025-12-03,Google,48,12
2025-12-03,Influencer,4,0
2025-12-03,Manual,0,0
2025-12-03,Meta,16,8
2025-12-03,Organic,145,107
2025-12-03,Other,52,42
2025-12-03,Pinterest,1,0
2025-12-03,TikTok,3,0
2025-12-04,Airbnb,0,0
2025-12-04,Benefithub,1,0
2025-12-04,Customer IO,16,60
2025-12-04,Google,50,15
2025-12-04,Influencer,5,6
2025-12-04,Meta,13,7
2025-12-04,Organic,122,111
2025-12-04,Other,48,36
2025-12-04,Vrbo,0,0
2025-12-05,Airbnb,0,0
2025-12-05,Customer IO,50,70
2025-12-05,Direct Mail,1,2
2025-12-05,Google,43,20
2025-12-05,Influencer,2587,171
2025-12-05,Manual,0,0
2025-12-05,Meta,53,8
2025-12-05,Organic,162,87
2025-12-05,Other,81,12
2025-12-05,Vrbo,0,0
2025-12-06,Airbnb,0,0
2025-12-06,Benefithub,1,0
2025-12-06,Criteo,0,1
2025-12-06,Customer IO,17,51
2025-12-06,Direct Mail,2,1
2025-12-06,Google,52,9
2025-12-06,Influencer,277,23
2025-12-06,Meta,14,5
2025-12-06,Organic,101,77
2025-12-06,Other,57,18
2025-12-06,Pinterest,1,0
2025-12-06,TikTok,1,0
2025-12-07,Airbnb,0,0
2025-12-07,Benefithub,2,0
2025-12-07,Customer IO,9,39
2025-12-07,Google,55,13
2025-12-07,Influencer,56,2
2025-12-07,Meta,20,5
2025-12-07,Organic,129,55
2025-12-07,Other,54,39
2025-12-07,Vrbo,0,0
2025-12-08,Airbnb,0,0
2025-12-08,Alpha,1,1
2025-12-08,Benefithub,6,1
2025-12-08,Customer IO,9,53
2025-12-08,Direct Mail,1,0
2025-12-08,Google,37,6
2025-12-08,Influencer,47,3
2025-12-08,Meta,14,7
2025-12-08,Organic,101,78
2025-12-08,Other,52,15
2025-12-08,TikTok,1,0
2025-12-08,Vrbo,0,0
2025-12-09,Airbnb,0,0
2025-12-09,Benefithub,4,0
2025-12-09,Customer IO,6,33
2025-12-09,Direct Mail,1,0
2025-12-09,Google,19,17
2025-12-09,Influencer,37,0
2025-12-09,Meta,11,3
2025-12-09,Organic,117,126
2025-12-09,Other,52,13
2025-12-09,TikTok,2,0
2025-12-10,Airbnb,0,0
2025-12-10,Benefithub,1,0
2025-12-10,Customer IO,9,46
2025-12-10,Direct Mail,2,1
2025-12-10,Google,23,10
2025-12-10,Influencer,27,2
2025-12-10,Meta,10,5
2025-12-10,Organic,85,88
