date,channel,spend,clicks,impressions
2025-09-25,Criteo,1502.29,3114,676251
2025-09-25,Google,1287.53,1414,50799
2025-09-25,Influencer,1000.0,0,0
2025-09-25,Meta,2250.88,2298,202505
2025-09-25,Microsoft,95.15,57,1997
2025-09-25,Pinterest,764.0,153,47477
2025-09-25,TikTok,90.23,106,15555
2025-09-26,Criteo,1412.04,10376,340650
2025-09-26,Google,1272.03,1329,43136
2025-09-26,Influencer,7000.0,0,0
2025-09-26,Meta,2538.53,1224,100133
2025-09-26,Microsoft,131.88,80,2325
2025-09-26,Pinterest,762.34,46,15649
2025-09-26,TikTok,127.81,106,32697
2025-09-27,Criteo,1283.73,7609,221158
2025-09-27,Google,1519.68,1752,56843
2025-09-27,Influencer,350.0,0,0
2025-09-27,Meta,1736.95,950,52951
2025-09-27,Microsoft,77.84,43,1896
2025-09-27,Pinterest,733.4,154,44567
2025-09-27,TikTok,104.19,126,45641
2025-09-28,Criteo,1504.41,2637,1549068
2025-09-28,Google,1420.7,1591,50034
2025-09-28,Influencer,480.0,0,0
2025-09-28,Meta,2332.8,2637,270162
2025-09-28,Microsoft,101.07,71,2629
2025-09-28,Pinterest,757.54,214,46260
2025-09-28,TikTok,100.44,109,65417
2025-09-29,Criteo,1502.87,2806,1638022
2025-09-29,Google,1169.62,1363,42963
2025-09-29,Meta,2635.15,3756,312906
2025-09-29,Microsoft,177.43,112,3810
2025-09-29,Pinterest,760.46,167,47904
2025-09-29,TikTok,100.06,102,46579
2025-09-30,Criteo,1370.16,4448,1365852
2025-09-30,Google,1243.96,1261,29559
2025-09-30,Influencer,350.0,0,0
2025-09-30,Meta,2768.23,3408,288696
2025-09-30,Microsoft,337.6,156,17831
2025-09-30,Pinterest,801.34,178,49327
2025-09-30,TikTok,100.77,108,52238
2025-10-01,Criteo,1294.02,4246,1316910
2025-10-01,Google,1292.97,1356,47037
2025-10-01,Influencer,6630.0,0,0
2025-10-01,Meta,3036.88,3628,333267
2025-10-01,Microsoft,210.72,417,21356
2025-10-01,Pinterest,950.03,242,68173
2025-10-01,TikTok,184.83,173,48237
2025-10-02,Criteo,1283.46,5360,407264
2025-10-02,Google,1358.58,1090,36963
2025-10-02,Influencer,1000.0,0,0
2025-10-02,Meta,2728.81,2966,246513
2025-10-02,Microsoft,31.4,187,5962
2025-10-02,Pinterest,929.21,214,62048
2025-10-02,TikTok,302.53,268,43996
2025-10-03,Criteo,1302.48,3755,314203
2025-10-03,Google,1571.99,1465,51508
2025-10-03,Influencer,1015.0,0,0
2025-10-03,Meta,3436.68,4520,314978
2025-10-03,Microsoft,99.3,327,3790
2025-10-03,Pinterest,970.21,239,61005
2025-10-03,TikTok,289.16,225,43348
2025-10-04,Criteo,1118.17,3614,268044
2025-10-04,Google,1557.37,1545,39143
2025-10-04,Meta,3415.1,4451,297330
2025-10-04,Microsoft,367.62,203,11919
2025-10-04,Pinterest,1050.91,273,55294
2025-10-04,TikTok,247.03,142,37119
2025-10-05,Criteo,1301.89,4687,470341
2025-10-05,Google,1812.9,1638,42422
2025-10-05,Meta,4158.78,6582,481873
2025-10-05,Microsoft,298.95,170,8565
2025-10-05,Pinterest,1034.59,254,62690
2025-10-05,TikTok,250.41,165,52472
2025-10-06,Criteo,1239.19,5166,353315
2025-10-06,Google,1113.33,1240,15925
2025-10-06,Influencer,1000.0,0,0
2025-10-06,Meta,5712.83,5789,783782
2025-10-06,Microsoft,584.03,324,19023
2025-10-06,Pinterest,933.11,240,59133
2025-10-06,TikTok,252.82,162,38634
2025-10-07,Criteo,1295.89,3232,370140
2025-10-07,Google,956.51,920,11049
2025-10-07,Meta,3576.31,3557,422919
2025-10-07,Microsoft,724.23,439,19623
2025-10-07,Pinterest,543.33,98,33735
2025-10-07,TikTok,254.39,157,24622
2025-10-08,Criteo,1313.59,4381,348993
2025-10-08,Google,1149.66,1073,19381
2025-10-08,Influencer,2000.0,0,0
2025-10-08,Meta,4208.91,5781,648850
2025-10-08,Microsoft,97.43,71,3308
2025-10-08,Pinterest,544.03,132,30948
2025-10-08,TikTok,255.24,188,25443
2025-10-09,Criteo,1501.96,5624,673463
2025-10-09,Google,729.14,933,25590
2025-10-09,Influencer,700.0,0,0
2025-10-09,Meta,4452.52,5724,584836
2025-10-09,Pinterest,538.68,87,25226
2025-10-09,TikTok,242.95,95,23904
2025-10-10,Criteo,1479.97,4490,618872
2025-10-10,Google,501.5,639,42595
2025-10-10,Influencer,1450.0,0,0
2025-10-10,Meta,5048.61,7812,671537
2025-10-10,Pinterest,537.03,102,33547
2025-10-10,TikTok,245.95,120,23933
2025-10-11,Criteo,1515.09,5705,495485
2025-10-11,Google,3134.99,1991,91602
2025-10-11,Influencer,3000.0,0,0
2025-10-11,Meta,5137.37,7874,681643
2025-10-11,Pinterest,564.81,107,35904
2025-10-11,TikTok,183.73,157,10246
2025-10-12,Criteo,1503.07,9176,446141
2025-10-12,Google,1990.96,1683,26147
2025-10-12,Influencer,250.0,0,0
2025-10-12,Meta,6424.62,6359,564610
2025-10-12,Pinterest,555.01,89,38948
2025-10-12,TikTok,180.03,122,10178
2025-10-13,Criteo,1502.97,12676,453408
2025-10-13,Google,1638.86,1186,27013
2025-10-13,Meta,4609.63,4810,399112
2025-10-13,Pinterest,557.58,91,40355
2025-10-13,TikTok,205.58,198,17266
2025-10-14,Criteo,1502.8,13984,480251
2025-10-14,Google,1682.62,1265,24674
2025-10-14,Meta,5809.98,6105,632480
2025-10-14,Pinterest,537.39,91,35226
2025-10-14,TikTok,252.26,328,51339
2025-10-15,Criteo,1502.6,14097,454424
2025-10-15,Google,1237.71,1179,27931
2025-10-15,Meta,6834.97,5221,546224
2025-10-15,Pinterest,665.75,93,36363
2025-10-15,TikTok,216.25,209,52972
2025-10-16,Criteo,1494.1,12402,588314
2025-10-16,Google,1657.35,1592,51059
2025-10-16,Meta,5885.0,4697,458906
2025-10-16,Pinterest,638.52,118,36458
2025-10-16,TikTok,151.16,185,48460
2025-10-17,Criteo,1803.36,19760,1018965
2025-10-17,Google,1781.27,1840,101094
2025-10-17,Influencer,3870.0,0,0
2025-10-17,Meta,5669.97,3086,403155
2025-10-17,Pinterest,665.62,134,32324
2025-10-17,TikTok,249.33,248,58971
2025-10-18,Criteo,1803.69,26320,934607
2025-10-18,Google,1624.51,2052,153803
2025-10-18,Meta,4364.63,3119,334760
2025-10-18,Pinterest,660.93,121,33736
2025-10-18,TikTok,248.9,310,57039
2025-10-19,Criteo,1803.38,27129,973323
2025-10-19,Google,1378.98,1554,29980
2025-10-19,Meta,5148.95,4442,456915
2025-10-19,Pinterest,663.94,116,36171
2025-10-19,TikTok,220.42,298,67792
2025-10-20,Criteo,1734.06,24161,1434737
2025-10-20,Google,1436.18,1517,27184
2025-10-20,Influencer,400.0,0,0
2025-10-20,Meta,5644.05,4697,358059
2025-10-20,Pinterest,639.25,113,33866
2025-10-20,TikTok,200.24,411,87396
2025-10-21,Criteo,1782.31,27847,1221181
2025-10-21,Google,690.04,714,13272
2025-10-21,Influencer,500.0,0,0
2025-10-21,Meta,3828.42,2316,208126
2025-10-21,Pinterest,629.59,119,33843
2025-10-21,TikTok,179.29,438,134308
2025-10-22,Criteo,1702.42,27104,929646
2025-10-22,Google,449.16,409,6472
2025-10-22,Influencer,400.0,0,0
2025-10-22,Meta,2792.23,1324,155249
2025-10-22,Pinterest,528.09,72,27420
2025-10-22,TikTok,181.42,492,340637
2025-10-23,Criteo,1702.62,26133,914892
2025-10-23,Google,707.09,625,12497
2025-10-23,Influencer,1000.0,0,0
2025-10-23,Meta,2490.15,1026,134605
2025-10-23,Pinterest,564.23,78,26545
2025-10-23,TikTok,214.8,519,356109
2025-10-24,Criteo,1401.35,27655,728070
2025-10-24,Google,1854.39,1338,21035
2025-10-24,Meta,2293.5,914,123812
2025-10-24,Pinterest,536.44,74,25433
2025-10-24,TikTok,211.8,541,120734
2025-10-25,Criteo,1400.96,24324,1611009
2025-10-25,Google,2124.06,1483,25935
2025-10-25,Meta,1892.79,949,105783
2025-10-25,Pinterest,550.8,86,24834
2025-10-25,TikTok,211.49,464,90738
2025-10-26,Criteo,1402.72,22857,3019210
2025-10-26,Google,2166.82,1663,29835
2025-10-26,Meta,2587.35,1364,133787
2025-10-26,Pinterest,566.5,89,24664
2025-10-26,TikTok,202.81,447,77676
2025-10-27,Criteo,1289.07,23142,1919706
2025-10-27,Google,1708.73,1280,24758
2025-10-27,Meta,2302.94,1083,116494
2025-10-27,Pinterest,537.84,70,25158
2025-10-27,TikTok,200.78,422,208569
2025-10-28,Criteo,1351.92,22317,800474
2025-10-28,Google,1855.38,1394,23456
2025-10-28,Meta,2397.13,1032,131814
2025-10-28,Pinterest,548.56,75,24250
2025-10-28,TikTok,174.62,441,111510
2025-10-29,Criteo,1396.85,24129,794315
2025-10-29,Google,2391.29,1527,35581
2025-10-29,Influencer,1500.0,0,0
2025-10-29,Meta,1957.98,902,112258
2025-10-29,Pinterest,549.12,79,25902
2025-10-29,TikTok,209.49,454,76751
2025-10-30,Criteo,1348.35,22861,668369
2025-10-30,Google,2934.29,1724,59962
2025-10-30,Influencer,2500.0,0,0
2025-10-30,Meta,2115.08,1069,124583
2025-10-30,Pinterest,557.74,88,26475
2025-10-30,TikTok,210.79,279,89658
2025-10-31,Criteo,1398.45,21895,682543
2025-10-31,Google,2830.39,1569,61081
2025-10-31,Influencer,4405.0,0,0
2025-10-31,Meta,2326.1,1297,141530
2025-10-31,Pinterest,537.46,84,25226
2025-10-31,TikTok,133.27,234,64465
2025-11-01,Criteo,388.01,8177,199525
2025-11-01,Google,2868.3,1902,83051
2025-11-01,Influencer,1950.0,0,0
2025-11-01,Meta,2315.13,1505,160775
2025-11-01,Pinterest,552.78,96,27645
2025-11-01,TikTok,281.04,541,116725
2025-11-02,Criteo,0.0,11,0
2025-11-02,Google,2877.36,1935,43615
2025-11-02,Meta,2870.28,1746,199792
2025-11-02,Pinterest,555.24,100,30726
2025-11-02,TikTok,183.96,375,45511
2025-11-03,Criteo,0.0,0,0
2025-11-03,Google,1275.48,746,46318
2025-11-03,Influencer,500.0,0,0
2025-11-03,Meta,2320.41,1138,141350
2025-11-03,Pinterest,531.67,91,31196
2025-11-03,TikTok,244.56,585,39686
2025-11-04,Criteo,0.0,0,0
2025-11-04,Google,1188.97,839,39327
2025-11-04,Influencer,195.0,0,0
2025-11-04,Meta,2103.36,815,120390
2025-11-04,Pinterest,569.2,80,30437
2025-11-04,TikTok,204.82,864,80445
2025-11-05,Criteo,0.0,0,0
2025-11-05,Google,966.69,618,249137
2025-11-05,Influencer,495.0,0,0
2025-11-05,Meta,2352.49,1106,137249
2025-11-05,Pinterest,548.1,68,29258
2025-11-05,TikTok,235.55,686,59460
2025-11-06,Criteo,0.0,0,0
2025-11-06,Google,1290.69,884,172375
2025-11-06,Meta,2200.5,1128,162249
2025-11-06,Pinterest,527.54,78,26697
2025-11-06,TikTok,233.63,768,71325
2025-11-07,Criteo,0.0,0,0
2025-11-07,Google,2257.89,1467,194592
2025-11-07,Influencer,450.0,0,0
2025-11-07,Meta,2194.91,975,154920
2025-11-07,Pinterest,631.74,84,29774
2025-11-07,TikTok,238.36,631,80462
2025-11-08,Criteo,0.0,0,0
2025-11-08,Google,2446.89,1603,99015
2025-11-08,Meta,2205.42,995,161455
2025-11-08,Pinterest,746.36,80,32936
2025-11-08,TikTok,216.86,682,74380
2025-11-09,Criteo,0.0,0,0
2025-11-09,Google,2936.16,1865,484162
2025-11-09,Influencer,400.0,0,0
2025-11-09,Meta,3035.2,1250,203668
2025-11-09,Pinterest,762.14,89,35995
2025-11-09,TikTok,184.05,564,64600
2025-11-10,Criteo,0.0,0,0
2025-11-10,Google,2379.12,1414,49756
2025-11-10,Influencer,250.0,0,0
2025-11-10,Meta,2273.55,857,148646
2025-11-10,Pinterest,749.89,84,35995
2025-11-10,TikTok,256.99,597,114237
2025-11-11,Criteo,0.0,0,0
2025-11-11,Google,2090.55,1494,36611
2025-11-11,Influencer,440.0,0,0
2025-11-11,Meta,2945.12,1859,174200
2025-11-11,Pinterest,742.47,73,35884
2025-11-11,TikTok,250.7,581,48295
2025-11-12,Criteo,0.0,0,0
2025-11-12,Google,2910.81,1515,83554
2025-11-12,Meta,2162.61,2732,130835
2025-11-12,Pinterest,747.25,104,34598
2025-11-12,TikTok,164.75,401,30992
2025-11-13,Criteo,0.0,0,0
2025-11-13,Google,3146.23,1580,96097
2025-11-13,Meta,3803.14,2432,181524
2025-11-13,Pinterest,756.12,99,34248
2025-11-13,TikTok,245.91,516,83357
2025-11-14,Criteo,0.0,0,0
2025-11-14,Google,2933.25,1374,121181
2025-11-14,Influencer,500.0,0,0
2025-11-14,Meta,4944.95,4997,250415
2025-11-14,Pinterest,726.94,88,28200
2025-11-14,TikTok,260.69,384,34981
2025-11-15,Criteo,0.0,0,0
2025-11-15,Google,2822.4,1469,70667
2025-11-15,Influencer,220.0,0,0
2025-11-15,Meta,3896.7,6463,223885
2025-11-15,Pinterest,765.95,94,25907
2025-11-15,TikTok,224.46,394,66419
2025-11-16,Criteo,0.0,0,0
2025-11-16,Google,3712.56,1745,67291
2025-11-16,Meta,5012.36,2993,156902
2025-11-16,Pinterest,744.93,109,27858
2025-11-16,TikTok,230.92,425,39907
2025-11-17,Criteo,0.0,0,0
2025-11-17,Google,3722.08,1369,109441
2025-11-17,Influencer,350.0,0,0
2025-11-17,Meta,3983.67,3928,213671
2025-11-17,Pinterest,740.98,84,28926
2025-11-17,TikTok,208.56,435,61692
2025-11-18,Criteo,0.0,0,0
2025-11-18,Google,3100.18,1312,305498
2025-11-18,Influencer,490.0,0,0
2025-11-18,Meta,4214.94,4977,242992
2025-11-18,Pinterest,733.12,100,25691
2025-11-18,TikTok,262.26,685,47006
2025-11-19,Criteo,0.0,0,0
2025-11-19,Google,2801.23,1527,430095
2025-11-19,Influencer,450.0,0,0
2025-11-19,Meta,4900.43,3755,227306
2025-11-19,Pinterest,758.21,93,22254
2025-11-19,TikTok,259.62,694,69718
2025-11-20,Criteo,0.0,0,0
2025-11-20,Google,4273.21,2008,544415
2025-11-20,Meta,5070.41,3590,227337
2025-11-20,Pinterest,762.27,78,21395
2025-11-20,TikTok,207.18,487,87504
2025-11-21,Criteo,0.0,0,0
2025-11-21,Google,2137.95,896,102970
2025-11-21,Influencer,450.0,0,0
2025-11-21,Meta,4484.25,3801,208515
2025-11-21,Pinterest,758.81,95,20141
2025-11-21,TikTok,272.51,574,40722
2025-11-22,Criteo,0.0,0,0
2025-11-22,Google,3479.78,1347,105613
2025-11-22,Meta,3964.04,3424,243565
2025-11-22,Pinterest,748.41,99,19294
2025-11-22,TikTok,254.01,443,20927
2025-11-23,Criteo,0.0,0,0
2025-11-23,Google,3303.6,1991,53522
2025-11-23,Meta,4718.55,5722,363312
2025-11-23,Pinterest,761.55,86,21470
2025-11-23,TikTok,245.93,728,37879
2025-11-24,Criteo,0.0,0,0
2025-11-24,Google,2588.89,1205,71992
2025-11-24,Meta,4181.13,4167,262468
2025-11-24,Pinterest,735.47,69,19840
2025-11-24,TikTok,245.13,654,22685
2025-11-25,Criteo,0.0,0,0
2025-11-25,Google,3106.04,1293,74744
2025-11-25,Influencer,750.0,0,0
2025-11-25,Meta,3140.63,3739,235243
2025-11-25,Pinterest,740.55,68,18281
2025-11-25,TikTok,245.43,628,18440
2025-11-26,Criteo,0.0,0,0
2025-11-26,Google,2283.84,923,69072
2025-11-26,Influencer,3000.0,0,0
2025-11-26,Meta,2600.88,2705,169551
2025-11-26,Pinterest,757.73,86,18925
2025-11-26,TikTok,244.93,721,17039
2025-11-27,Criteo,0.0,0,0
2025-11-27,Google,2501.3,829,59295
2025-11-27,Meta,2447.94,2712,193598
2025-11-27,Pinterest,733.7,57,17366
2025-11-27,TikTok,242.74,673,16154
2025-11-28,Criteo,0.0,0,0
2025-11-28,Google,3500.62,1497,75743
2025-11-28,Meta,2651.66,2302,192071
2025-11-28,Pinterest,777.21,68,15658
2025-11-28,TikTok,247.0,650,14610
2025-11-29,Criteo,0.0,0,0
2025-11-29,Google,3460.0,1572,76895
2025-11-29,Meta,1909.33,2179,186440
2025-11-29,Pinterest,740.71,86,15395
2025-11-29,TikTok,243.56,510,12249
2025-11-30,Criteo,0.0,0,0
2025-11-30,Google,2689.91,1492,66873
2025-11-30,Influencer,2565.0,0,0
2025-11-30,Meta,3685.05,3713,569151
2025-11-30,Pinterest,765.63,82,18827
2025-11-30,TikTok,226.27,635,13335
2025-12-01,Criteo,0.0,0,0
2025-12-01,Google,3227.37,1552,68747
2025-12-01,Influencer,870.0,0,0
2025-12-01,Meta,2954.44,2362,328834
2025-12-01,Pinterest,720.63,59,18188
2025-12-01,TikTok,265.19,538,18240
2025-12-02,Criteo,0.0,0,0
2025-12-02,Google,3687.1,1956,98901
2025-12-02,Influencer,2500.0,0,0
2025-12-02,Meta,3620.48,4308,240686
2025-12-02,Pinterest,762.59,70,20115
2025-12-02,TikTok,245.36,829,15932
2025-12-03,Criteo,0.0,0,0
2025-12-03,Google,3544.16,1602,92892
2025-12-03,Meta,4151.13,4343,247730
2025-12-03,Pinterest,753.19,53,21942
2025-12-03,TikTok,246.93,616,14318
2025-12-04,Criteo,0.0,0,0
2025-12-04,Google,3891.31,1729,103547
2025-12-04,Influencer,1900.0,0,0
2025-12-04,Meta,4145.47,3574,219974
2025-12-04,Pinterest,753.8,75,23357
2025-12-04,TikTok,245.88,356,8015
2025-12-05,Criteo,0.0,0,0
2025-12-05,Google,3664.39,1592,78450
2025-12-05,Meta,3983.21,3845,224450
2025-12-05,Pinterest,749.57,77,24907
2025-12-05,TikTok,244.21,239,8974
2025-12-06,Criteo,0.0,0,0
2025-12-06,Google,4325.28,2677,130710
2025-12-06,Influencer,250.0,0,0
2025-12-06,Meta,4055.52,4628,248008
2025-12-06,Pinterest,741.49,88,25612
2025-12-06,TikTok,241.16,209,7063
2025-12-07,Criteo,0.0,0,0
2025-12-07,Google,4138.61,2470,117667
2025-12-07,Meta,4540.28,3907,259963
2025-12-07,Pinterest,753.59,90,27429
2025-12-07,TikTok,246.44,200,6150
2025-12-08,Criteo,0.0,0,0
2025-12-08,Google,2321.53,1216,138117
2025-12-08,Influencer,1900.0,0,0
2025-12-08,Meta,3377.55,5939,245972
2025-12-08,Pinterest,739.58,73,28384
2025-12-08,TikTok,251.58,260,9202
2025-12-09,Criteo,0.0,0,0
2025-12-09,Google,2317.0,1005,105542
2025-12-09,Meta,3074.33,5247,225237
2025-12-09,Pinterest,721.3,86,25767
2025-12-09,TikTok,274.49,325,10025
2025-12-10,Criteo,0.0,0,0
2025-12-10,Google,1829.63,822,104576
2025-12-10,Influencer,400.0,0,0
2025-12-10,Meta,2818.31,4737,239672
2025-12-10,Pinterest,781.49,76,25246
2025-12-10,TikTok,281.98,137,4114
2025-12-11,Criteo,0.0,0,0
2025-12-11,Google,1284.93,704,14759
2025-12-11,Influencer,3000.0,0,0
2025-12-11,Meta,2784.46,3656,198263
2025-12-11,Pinterest,709.64,74,22573
2025-12-11,TikTok,247.97,118,3561
2025-12-12,Criteo,0.0,0,0
2025-12-12,Google,2361.76,1474,223025
2025-12-12,Meta,2727.63,3390,166077
2025-12-12,Pinterest,768.67,62,21771
2025-12-12,TikTok,243.82,70,2491
2025-12-13,Criteo,0.0,0,0
2025-12-13,Google,1538.28,904,149408
2025-12-13,Meta,2252.8,3142,152427
2025-12-13,Pinterest,132.25,13,4866
2025-12-13,TikTok,0.0,0,0
2025-12-14,Criteo,0.0,0,0
2025-12-14,Google,1472.78,975,160470
2025-12-14,Meta,2263.86,3462,169392
2025-12-14,Pinterest,153.13,22,6239
2025-12-14,TikTok,0.0,0,0
2025-12-15,Criteo,0.0,0,0
2025-12-15,Google,1470.39,642,107806
2025-12-15,Influencer,950.0,0,0
2025-12-15,Meta,1811.1,3182,129406
2025-12-15,Pinterest,149.36,24,6174
2025-12-15,TikTok,0.0,0,0
2025-12-16,Criteo,0.0,0,0
2025-12-16,Google,1271.55,792,94215
2025-12-16,Influencer,1400.0,0,0
2025-12-16,Meta,1196.16,2026,75004
2025-12-16,Pinterest,116.17,18,4628
2025-12-16,TikTok,0.0,0,0
2025-12-17,Criteo,0.0,0,0
2025-12-17,Google,1259.79,1493,162161
2025-12-17,Influencer,2500.0,0,0
2025-12-17,Meta,1095.98,1867,65024
2025-12-17,Pinterest,14.65,3,1065
2025-12-17,TikTok,0.0,0,0
2025-12-18,Criteo,0.0,0,0
2025-12-18,Google,1302.0,1708,183460
2025-12-18,Meta,1116.7,2368,133658
2025-12-18,Pinterest,14.07,4,1297
2025-12-18,TikTok,0.0,0,0
2025-12-19,Criteo,0.0,0,0
2025-12-19,Google,1246.8,1595,173840
2025-12-19,Meta,1031.47,1776,78779
2025-12-19,Pinterest,14.42,2,1452
2025-12-19,TikTok,0.0,0,0
2025-12-20,Criteo,0.0,0,0
2025-12-20,Google,1214.77,1871,254286
2025-12-20,Meta,865.79,1571,65696
2025-12-20,Pinterest,13.76,2,1538
2025-12-20,TikTok,0.0,0,0
2025-12-21,Criteo,0.0,0,0
2025-12-21,Google,1348.47,1900,245466
2025-12-21,Meta,1023.62,1846,75493
2025-12-21,Pinterest,15.24,7,1705
2025-12-21,TikTok,0.0,0,0
2025-12-22,Criteo,0.0,0,0
2025-12-22,Google,487.69,1253,106856
2025-12-22,Meta,1240.07,1762,87717
2025-12-22,Pinterest,15.05,11,1835
2025-12-22,TikTok,0.0,0,0
2025-12-23,Criteo,0.0,0,0
2025-12-23,Google,968.43,1393,105587
2025-12-23,Meta,1006.12,2389,74383
2025-12-23,Pinterest,15.11,2,1831
2025-12-23,TikTok,0.0,0,0
2025-12-24,Criteo,0.0,0,0
2025-12-24,Google,658.4,1456,108447
2025-12-24,Meta,931.23,759,43426
2025-12-24,Pinterest,14.13,6,1819
2025-12-24,TikTok,0.0,0,0
2025-12-25,Criteo,0.0,0,0
2025-12-25,Google,737.47,1490,106187
2025-12-25,Meta,874.5,372,45668
2025-12-25,Pinterest,15.59,8,1717
2025-12-25,TikTok,0.0,0,0
2025-12-26,Criteo,0.0,0,0
2025-12-26,Google,777.47,1454,99005
2025-12-26,Meta,1004.48,430,49430
2025-12-26,Pinterest,15.37,3,1842
2025-12-26,TikTok,0.0,0,0
2025-12-27,Criteo,0.0,0,0
2025-12-27,Google,466.19,1421,101514
2025-12-27,Meta,947.06,382,42107
2025-12-27,Pinterest,14.52,9,1959
2025-12-27,TikTok,0.0,0,0
2025-12-28,Criteo,0.0,0,0
2025-12-28,Google,944.39,1786,98386
2025-12-28,Meta,1038.2,450,54151
2025-12-28,Pinterest,15.41,8,2172
2025-12-28,TikTok,0.0,0,0
2025-12-29,Criteo,0.0,0,0
2025-12-29,Google,704.14,1209,30237
2025-12-29,Meta,1131.82,684,69040
2025-12-29,Pinterest,14.68,11,2584
2025-12-29,TikTok,0.0,0,0
2025-12-30,Criteo,0.0,0,0
2025-12-30,Google,747.42,934,10111
2025-12-30,Influencer,2500.0,0,0
2025-12-30,Meta,1027.19,759,72111
2025-12-30,Pinterest,15.36,7,2543
2025-12-30,TikTok,0.0,0,0
2025-12-31,Criteo,0.0,0,0
2025-12-31,Google,589.71,819,10312
2025-12-31,Influencer,550.0,0,0
2025-12-31,Meta,865.48,496,60904
2025-12-31,Pinterest,15.29,7,2646
2025-12-31,TikTok,0.0,0,0
2026-01-01,Criteo,0.0,0,0
2026-01-01,Google,853.01,1387,15535
2026-01-01,Meta,781.43,744,80382
2026-01-01,Pinterest,15.18,19,3407
2026-01-01,TikTok,0.0,0,0
2026-01-02,Criteo,0.0,0,0
2026-01-02,Google,538.94,1218,14594
2026-01-02,Meta,996.94,564,76312
2026-01-02,Pinterest,14.46,17,3680
2026-01-02,TikTok,0.0,0,0
2026-01-03,Criteo,0.0,0,0
2026-01-03,Google,491.57,1427,14951
2026-01-03,Meta,840.92,365,55257
2026-01-03,Pinterest,4.84,7,1282
2026-01-03,TikTok,0.0,0,0
2026-01-04,Criteo,0.0,0,0
2026-01-04,Google,605.85,1411,18455
2026-01-04,Meta,1034.88,366,54756
2026-01-04,Pinterest,0.0,0,98
2026-01-04,TikTok,0.0,0,0
2026-01-05,Criteo,0.0,0,0
2026-01-05,Google,1071.49,1425,25929
2026-01-05,Meta,1135.18,587,73387
2026-01-05,Pinterest,2.96,4,560
2026-01-05,TikTok,0.0,0,0
2026-01-06,Criteo,0.0,0,0
2026-01-06,Google,819.97,1425,33403
2026-01-06,Influencer,1000.0,0,0
2026-01-06,Meta,1297.27,785,99590
2026-01-06,Pinterest,35.97,10,4988
2026-01-06,TikTok,0.0,0,0
2026-01-07,Criteo,0.0,0,0
2026-01-07,Google,979.63,1401,34648
2026-01-07,Influencer,450.0,0,0
2026-01-07,Meta,1300.99,753,98958
2026-01-07,Pinterest,110.8,23,10580
2026-01-07,TikTok,0.0,0,0
2026-01-08,Criteo,0.0,0,0
2026-01-08,Google,1042.48,1389,41782
2026-01-08,Influencer,420.0,0,0
2026-01-08,Meta,1607.88,689,94009
2026-01-08,Pinterest,109.47,25,11564
2026-01-08,TikTok,0.0,0,0
2026-01-09,Criteo,0.0,0,0
2026-01-09,Google,769.95,1349,34280
2026-01-09,Influencer,780.0,0,0
2026-01-09,Meta,1657.38,901,114292
2026-01-09,Pinterest,106.24,35,11953
2026-01-09,TikTok,0.0,0,0
2026-01-10,Criteo,0.0,0,0
2026-01-10,Google,965.92,1431,34735
2026-01-10,Meta,2013.45,1677,161222
2026-01-10,Pinterest,104.39,35,11334
2026-01-10,TikTok,0.0,0,0
2026-01-11,Criteo,0.0,0,0
2026-01-11,Google,1065.34,1491,21549
2026-01-11,Meta,2275.87,2199,197052
2026-01-11,Pinterest,108.15,29,11653
2026-01-11,TikTok,0.0,0,0
2026-01-12,Criteo,0.0,0,0
2026-01-12,Google,1155.62,1155,13160
2026-01-12,Influencer,285.0,0,0
2026-01-12,Meta,2107.92,1379,143900
2026-01-12,Pinterest,107.2,25,12192
2026-01-12,TikTok,0.0,0,0
2026-01-13,,103.18,6,1229
2026-01-13,Criteo,0.0,0,0
2026-01-13,Google,1057.35,1384,17009
2026-01-13,Meta,2238.54,1487,142555
2026-01-13,Pinterest,101.79,28,13405
2026-01-13,TikTok,0.0,0,0
2026-01-14,,176.21,16,1802
2026-01-14,Criteo,0.0,0,0
2026-01-14,Google,986.09,1263,15654
2026-01-14,Influencer,550.0,0,0
2026-01-14,Meta,2319.71,1635,155562
2026-01-14,Pinterest,100.77,30,8765
2026-01-14,TikTok,0.0,0,0
2026-01-15,,161.71,10,1764
